text,x,y,z
Parttowhole,-29.451372,-27.57769,-0.85367537
Distribution,40.960495,-10.660713,0.158803
Relationship,-11.476999,-14.850202,-13.5139065
Qualitative,17.532892,-30.855345,-12.352147
Distribution,45.306587,-8.201743,-4.2758245
Data,4.2029405,1.955394,40.477776
We,-30.682379,16.392342,0.57498306
Distribution,46.708057,-6.444472,8.728219
Histogram,17.945572,-17.067757,13.120141
intervals,9.969273,-15.280867,6.439085
Distribution,45.11832,-11.185901,4.3292475
Histogram,17.945572,-17.067757,13.120141
It,-37.64179,28.475702,-2.9850774
extreme,-16.661566,1.0601656,0.0480032
We,-30.682379,16.392342,0.57498306
compare,-17.462772,-20.148167,-22.397976
Distribution,46.594395,-3.0252883,4.904194
Histogram,18.734741,-17.236742,12.672399
Bins,11.051183,-5.0621643,14.240258
hide,12.305159,-5.3088837,-10.6615925
distribution,44.301388,-1.4363679,-0.35667297
are,-20.980415,27.481323,3.3988745
distribution,44.301388,-1.4363679,-0.35667297
Distribution,50.904305,-0.6734708,3.0866733
Histogram,18.734741,-17.236742,12.672399
Pareto,-19.004307,-37.79928,-11.100384
histogram,19.17664,-16.192385,13.976804
Distribution,46.10819,2.575243,4.7067375
Pyramid,9.859812,-34.706852,-0.2583589
It,-37.64179,28.475702,-2.9850774
of,-14.63482,24.995401,12.452159
bar,13.787419,-6.8271255,16.123457
Often,-31.017176,-9.198469,-9.371289
populationbased,-5.867455,-31.70258,-3.3292594
age,-4.5566154,8.134413,23.168564
Distribution,46.286167,6.721609,-0.66976374
Pyramid,9.859812,-34.706852,-0.2583589
If,-4.932444,26.932447,-18.439974
shares,39.890636,2.3578293,1.4749904
Distribution,42.533257,12.597868,0.9462595
Scientists,0.13370079,-15.289,-3.7536538
distributions,43.09441,-6.1238623,0.08450775
Measures,-23.163054,-27.147434,14.2367735
distribution,44.301388,-1.4363679,-0.35667297
Measures,-25.850574,-26.436312,12.205627
Distribution,50.357452,7.9721584,3.9668086
How,1.4949913,31.865335,-27.282318
Distribution,42.636192,-6.284324,5.0372562
Measures,-23.163054,-27.147434,14.2367735
Mode,-10.734117,-13.137505,12.215022
frequent,-30.038656,-8.625319,-12.505447
Median,-21.292326,-2.9202406,3.3473465
middle,-21.794285,-2.9595172,3.2992842
Mean,-6.17686,-22.017769,-9.413429
arithmetic,-15.735468,-27.708738,-5.3352814
numbers,-32.28737,-3.8664188,14.549874
Distribution,47.99151,-6.2784743,1.2772208
Measures,-23.163054,-27.147434,14.2367735
Standard,-20.082396,-3.9782534,-5.7918806
Distribution,42.17892,-1.247786,5.2751822
Measures,-23.163054,-27.147434,14.2367735
Distribution,47.99151,-6.2784743,1.2772208
Measures,-29.40098,-25.991245,12.541022
How,1.4949913,31.865335,-27.282318
Class,-7.426661,-31.709135,25.29562
Class,-8.282442,-32.006573,25.060701
Distribution,41.532074,7.3346486,5.71733
Measures,-23.163054,-27.147434,14.2367735
How,1.4949913,31.865335,-27.282318
Class,-8.282442,-32.006573,25.060701
Mean,-6.17686,-22.017769,-9.413429
Class,-8.282442,-32.006573,25.060701
Mean,-6.17686,-22.017769,-9.413429
class,-7.5782175,-31.432003,23.529583
Distribution,47.848003,-0.59759057,9.646569
Measures,-23.163054,-27.147434,14.2367735
Systematical,-9.068468,-25.877047,-4.3200917
systematicalnormal,-9.049919,-25.830318,-4.303882
Skewed,-24.699112,-18.66972,-15.845081
Skewed,-24.699112,-18.66972,-15.845081
Distribution,50.853264,-1.0134193,-4.816889
Measures,-23.163054,-27.147434,14.2367735
Deviation,-19.412184,-18.772293,-10.025328
Deviation,-20.436995,-18.308893,-10.68597
Examining,7.378704,-5.088917,-38.27446
value,-12.553694,-20.453281,34.703304
Deviation,-19.5392,-17.594145,-10.560466
Deviation,-18.885303,-18.34303,-11.14134
To,-30.333744,17.769983,20.899027
arithmetic,-15.735424,-27.708647,-5.335327
subtract,5.058335,13.811204,-6.3574543
budget,24.589495,-7.1580462,0.38506138
displaying,15.112485,-5.6681957,-5.649643
directly,-8.175995,-8.442469,0.8800088
Deviation,-19.412184,-18.772293,-10.025328
Deviation,-19.77509,-19.070126,-11.238284
Focusing,5.844977,-3.5244017,-6.6403346
might,-10.385278,21.636646,3.4186144
such,-27.616049,9.133815,-9.707713
distributions,43.09441,-6.1238623,0.08450775
data,19.57299,-8.76693,37.07749
PART,-24.211126,1.083443,19.7778
Start,11.636565,28.310259,26.429045
Exercise,11.750155,40.26733,3.7587767
Pyramid,9.859812,-34.706852,-0.2583589
Combine,-1.4631402,7.7076426,-1.9755689
Make,11.037737,4.8895574,-27.32405
James,-13.57575,-10.612205,18.333763
Exercise,9.957239,41.283348,5.003302
Pyramid,9.859812,-34.706852,-0.2583589
Step,-17.411701,27.49067,28.51924
Exercise,9.957239,41.283348,5.003302
Pyramid,9.859812,-34.706852,-0.2583589
Step,-17.411701,27.49067,28.51924
Exercise,11.750155,40.26733,3.7587767
Pyramid,10.369594,-33.533916,-0.5149239
Step,-17.411701,27.49067,28.51924
Exercise,12.136149,32.855682,2.5665987
Sunburst,-0.27451593,-43.70297,15.515295
Exercise,11.750155,40.26733,3.7587767
Sunburst,7.1911755,-42.366116,15.165652
Step,-17.411701,27.49067,28.51924
Doubleclick,36.180992,-7.7418604,-11.875471
Exercise,9.957239,41.283348,5.003302
Sunburst,7.1911755,-42.366116,15.165652
Step,-17.411701,27.49067,28.51924
Exercise,9.859643,39.00711,3.5622742
Sunburst,3.2716722,-41.173378,17.902176
Step,-17.411701,27.49067,28.51924
Exercise,10.961273,38.857677,5.474432
Sunburst,-0.27451593,-43.70297,15.515295
Step,-17.411701,27.49067,28.51924
Remember,-8.604778,-10.535412,-22.851547
Exercise,10.961273,38.857677,5.474432
Sunburst,3.2716722,-41.173378,17.902176
Step,-17.411701,27.49067,28.51924
Exercise,10.961273,38.857677,5.474432
Sunburst,-0.27451593,-43.70297,15.515295
Step,-17.411701,27.49067,28.51924
Exercise,12.257147,34.356834,2.6863894
Sunburst,2.3350072,-37.18303,24.021833
To,-30.759247,15.795009,20.137886
Step,-24.277367,-18.806265,35.458313
Change,5.8251276,17.149208,4.0022345
Exercise,9.958583,40.26582,6.8966455
Sunburst,7.1911755,-42.366116,15.165652
To,-30.759247,15.795009,20.137886
Sunburst,7.1911755,-42.366116,15.165652
Step,-24.277367,-18.806265,35.458313
category,-6.759849,-30.569027,20.36715
Drag,-10.665493,-16.23451,19.896334
category,-6.759849,-30.569027,20.36715
change,7.502731,18.37981,4.476418
Exercise,11.932229,40.8638,5.949562
Sunburst,6.1521506,-41.860542,22.247057
To,-30.759247,15.795009,20.137886
Sunburst,2.6417773,-37.626583,13.963261
Step,-30.473064,-18.632332,25.941456
Drag,-10.665493,-16.23451,19.896334
layer,11.786037,-1.3556595,10.522953
Exercise,9.859643,39.00711,3.5622742
Sunburst,6.1521506,-41.860542,22.247057
To,-30.333744,17.769983,20.899027
Step,-17.411701,27.49067,28.51924
Exercise,11.932229,40.8638,5.949562
Sunburst,-0.45673612,-42.686295,21.99113
To,-30.333744,17.769983,20.899027
Step,-24.277367,-18.806265,35.458313
labels,5.391081,-5.9286594,31.80438
PART,-15.172434,15.6439495,40.24599
Third,-21.606989,9.891644,0.8290853
Time,-5.2257,18.021269,29.787237
